,output
1359,343.7064365109537
1360,341.01841040825286
1361,341.18909267013896
1362,327.4720404474366
1363,339.88957229989717
1364,246.05873599377162
1365,231.79935510712878
1366,235.63247463901152
1367,236.95279423770427
1368,228.90032580775556
1369,244.4800262930911
1370,244.4800262930911
1371,249.89627131026538
1372,222.74847236984712
1373,241.84380288031664
1374,241.84380288031664
1375,248.57595171157263
1376,264.52966554199634
1377,261.89344212922185
1378,284.60498137388026
1379,297.9298966293779
1380,291.1977477981219
1381,298.94898204214815
1382,291.85569970516275
1383,328.72103564986764
1384,289.3591550927991
1385,266.2141276996559
1386,260.7978826824816
1387,258.1616592697071
1388,234.2322474367012
1389,232.91192783800844
1390,242.2847158666499
1391,236.8684708494756
1392,207.08444849628293
1393,190.30772376882533
1394,190.30772376882533
1395,183.0570054375428
1396,179.7628301177275
1397,150.81941067893487
1398,181.73668583885006
1399,193.74569728026597
1400,234.2322474367012
1401,274.05596833156784
1402,356.51936165947836
1403,369.3648075063053
1404,358.0387157093703
1405,370.9821927819314
1406,346.27158280308845
1407,390.0310474809712
1408,384.2151125357301
1409,353.3991249304084
1410,355.377396436142
1411,337.1691446515024
1412,318.09949072401156
1413,306.5776208047367
1414,300.6472220721469
1415,291.6945478013876
1416,302.511488803289
1417,287.59741233846466
1418,296.9657845824951
1419,266.2480054436958
1420,266.2480054436958
1421,245.61276893050518
1422,267.56832504238855
1423,270.204548455163
1424,308.8829286452258
1425,319.08447896580793
1426,316.4482555530335
1427,322.7957098724936
1428,336.838229079217
1429,336.838229079217
1430,326.6290066451645
1431,313.4478895812922
1432,338.3961395514465
1433,332.6826516165505
1434,319.08447896580793
1435,315.7695044175415
1436,306.24670523245135
1437,290.0477284150206
1438,303.8273926173707
1439,301.58027950100313
1440,270.1451436866
1441,274.7596386051081
1442,261.4421481874588
1443,234.09531479584135
1444,233.43736288880046
1445,229.4808198773333
1446,229.4808198773333
1447,239.68237019791542
1448,253.78424505542733
1449,271.8394766303809
1450,307.86083417921816
1451,313.812032140259
1452,331.5657822536681
1453,324.31506392238555
1454,330.2454626549753
1455,324.31506392238555
1456,331.3623320178578
1457,332.5326404601018
1458,327.1369473957566
1459,317.22920642324857
1460,310.34704643554386
1461,291.65140585314117
1462,288.33226279588575
1463,282.9409855161516
1464,234.7400600642795
1465,198.9488685511306
1466,207.0013369810793
1467,207.0013369810793
1468,174.44170880809781
1469,180.00796498172082
1470,200.26918814982332
1471,224.05136822155634
1472,217.0978928079955
1473,295.57030609331593
1474,301.5007048259057
1475,277.5402895314245
1476,295.57030609331593
1477,292.99348744910446
1478,287.0630887165147
1479,297.98961870839656
1480,294.5516451969559
1481,295.8675490110376
1482,297.71938798394933
1483,275.8384617149615
1484,252.29073534051406
1485,247.676240422006
1486,229.6772273215898
1487,229.6772273215898
1488,205.36885475413436
1489,208.53127066263124
1490,216.58373909257998
1491,216.58373909257998
1492,208.53127066263124
1493,191.38598759159586
1494,183.0570054375428
1495,194.62068810801446
1496,216.01632353859114
1497,247.91057496668338
1498,337.2327969342937
1499,344.8961550678355
1500,357.2024094269731
1501,351.98176529135054
1502,372.1164858917974
1503,371.5773644389418
1504,370.0864116961375
1505,351.7589049409024
1506,345.2850180886204
1507,309.07363381235007
1508,268.1255695989781
1509,272.8975005117833
1510,245.27765700054272
1511,244.61970509350186
1512,219.09345993769884
1513,211.698943414791
1514,185.69322885031727
1515,188.47325045471706
1516,180.42078202476836
1517,174.1251303952346
1518,237.29208821183911
1519,291.8385232338012
1520,313.17038722897837
1521,327.98643246806853
1522,338.2860140143848
1523,358.31510131046093
1524,359.63100512454264
1525,386.49486550300816
1526,380.5600509858074
1527,387.89533998094043
1528,399.09818553907917
1529,411.5619459273476
1530,391.40642609844963
1531,365.5658196417435
1532,349.811140262519
1533,339.4313547191887
1534,323.22796211714683
1535,306.79453160243054
1536,290.5645513235245
1537,279.0426814042496
1538,265.72519098660035
1539,252.16243758194406
1540,218.73652991158377
1541,224.00897673713268
1542,243.65080442053178
1543,252.5364509270322
1544,308.11485120112326
1545,324.5482817158396
1546,328.7632148292946
1547,342.56042193123653
1548,355.67887789768645
1549,363.2266619059024
1550,374.9937948121843
1551,391.6441361245945
1552,393.5035280583685
1553,394.70827353173536
1554,378.3266457069453
1555,357.6604057322794
1556,357.6604057322794
1557,340.390788087774
1558,321.9120583030651
1559,283.31383299224194
1560,197.80039964048112
1561,193.18590472197306
1562,193.18590472197306
1563,197.80039964048112
1564,186.05406596265024
1565,190.6685608811583
1566,180.02538872870434
1567,205.85286807042985
1568,240.12833726118183
1569,251.86711797815056
1570,258.1583538230733
1571,304.4220352267902
1572,318.46450531573913
1573,341.9452039259277
1574,358.1485965279695
1575,360.17867072362947
1576,333.3785817805634
1577,337.27890631749324
1578,338.599225916186
1579,314.8942778417361
1580,287.0367243043506
1581,303.0499129381711
1582,282.97459710628715
1583,258.46302157864335
1584,263.8792665958176
1585,231.62087260875865
1586,231.62087260875865
1587,238.53150393838476
1588,220.7821696095867
1589,220.7821696095867
1590,220.7821696095867
1591,227.66432959729144
1592,254.81212853770967
1593,291.7235738656141
1594,317.8007319789578
1595,357.1239369610807
1596,373.0570988386753
1597,371.7367792399825
1598,393.9223732645405
1599,389.35410688184027
1600,407.10785699524934
1601,412.43210651072457
1602,390.6281979447252
1603,345.34380506283185
1604,319.99604240539895
1605,306.67855198774976
1606,307.1120401362346
1607,292.18273859707773
1608,321.32519248706956
1609,300.46549221532297
1610,260.36864204822507
1611,266.8349759396449
1612,251.87467093901273
1613,229.16313169435432
1614,251.21671903197185
1615,308.4661579553453
1616,336.26423668933404
1617,339.8468944787269
1618,382.10780433516874
1619,382.7195277064018
1620,412.0831890260904
1621,412.1294175618982
1622,432.97389275931226
1623,418.059816294488
1624,422.8783301253834
1625,377.13804645844624
1626,402.39335204426345
1627,384.24432778739856
1628,333.3785817805634
1629,322.42104832720634
1630,357.80512507444
1631,309.0321143606872
1632,320.16366393911375
1633,332.529393101648
1634,327.91489818313994
1635,281.8592970941391
1636,272.26947014479
1637,281.33660820289793
1638,323.5975180593398
1639,322.2816142452581
1640,354.031820206103
1641,350.07969297924683
1642,378.497167197939
1643,400.74211687328534
1644,411.7192911855861
1645,416.8058306749164
1646,400.9191446087516
1647,409.55511234363394
1648,415.4855110762237
1649,415.4855110762237
1650,412.35644386417584
1651,329.4802334932178
1652,325.3843080747363
1653,325.3843080747363
1654,313.8162096196536
1655,309.8640823927974
1656,309.8640823927974
1657,282.51724900117995
1658,301.45489624173035
1659,301.45489624173035
1660,282.51724900117995
1661,281.8592970941391
1662,309.50736467167906
1663,311.17998620687916
1664,332.6868290959452
1665,337.30132401445326
1666,364.46225006985213
1667,346.2495825006015
1668,388.5742637924428
1669,364.4830492983032
1670,362.4839785641185
1671,397.1926886277334
1672,397.1926886277334
1673,395.2396321350619
1674,382.9927825444873
1675,361.84682588552874
1676,350.07969297924683
1677,303.42875196285297
1678,277.9027540826719
1679,267.20022627942944
1680,266.210822253022
1681,259.2691874619206
1682,236.55764821726217
1683,224.54863677584626
1684,212.07174927259712
1685,212.07174927259712
1686,220.12421770254585
1687,232.601105205795
1688,255.31264445045338
1689,295.79919460688853
1690,318.46450531573913
1691,345.33137474744194
1692,345.33137474744194
1693,254.11120442372032
1694,235.63247463901152
1695,210.32356479731257
1696,203.07284646603006
1697,234.59308454903413
1698,244.08488027264903
1699,251.86711797815056
1700,240.52348328162392
1701,193.18590472197306
1702,193.18590472197306
1703,197.14244773344026
1704,213.38010012581668
1705,213.38010012581668
1706,171.9729202987556
1707,173.28882411283735
1708,177.7250838085972
1709,156.35466339108262
1710,195.9410077067072
1711,267.3312443381603
1712,298.5037724238121
1713,347.4169235078923
1714,381.8803705845001
1715,380.6446216496579
1716,392.44275801741514
1717,393.160114693019
1718,404.2692956922601
1719,418.04570356575096
1720,390.28618125409963
1721,393.58035657391497
1722,379.98659970778334
1723,362.71256627866694
1724,345.85122176958424
1725,329.6212414906782
1726,301.4338051846606
1727,295.4516037621445
1728,325.6896662166511
1729,328.30092189198547
1730,318.03234380714446
1731,282.3047956063813
1732,305.4322800999328
1733,294.4747466465757
1734,291.8385232338012
1735,317.4163238039086
1736,336.96569441569204
1737,359.63100512454264
1738,360.1952924726859
1739,371.99342884044313
1740,393.16778680648935
1741,402.0282182999277
1742,402.32969976147217
1743,415.4127364818358
1744,409.8950266692798
1745,403.8490538113641
1746,391.4909967623002
1747,382.1818520460445
1748,331.8372230225567
1749,311.68170319365873
1750,306.2134782457699
1751,320.37157157781917
1752,297.22980051353534
1753,296.8656579545686
1754,292.1323325818753
1755,287.51783766336723
1756,264.7544957287825
1757,252.29073534051406
1758,236.05308294813761
1759,249.5950371243429
1760,267.6250536862343
1761,306.5355697483235
1762,328.52212932168214
1763,345.9017469373949
1764,349.21672148566125
1765,368.7660920974447
1766,365.05142762111154
1767,361.4945745377112
1768,364.81396487058856
1769,346.5804980728868
1770,343.26552352462045
1771,327.0311274611033
1772,309.0321143606872
1773,293.3930582245631
1774,269.36119938121203
1775,255.8267981658689
1776,231.79935510712878
1777,230.47903550843606
1778,224.54863677584626
1779,224.54863677584626
1780,214.0456049937197
1781,208.1152062611299
1782,216.16767469107864
1783,236.55764821726217
1784,258.4748130833283
1785,368.7660920974447
1786,401.4801472114859
1787,418.61775816905094
1788,442.9982010501335
1789,420.22725703691214
1790,443.4779177344261
1791,444.7938215485078
1792,450.72863606570866
1793,446.77209305424145
1794,424.5733719147029
1795,398.8439237987115
1796,386.0788011015069
1797,352.146873399118
1798,339.86902034706816
1799,315.00097437392793
1800,301.1028896123753
1801,296.4928104784782
1802,297.1507623855191
1803,272.40914894520074
1804,259.09165852755154
1805,251.900344964832
1806,252.55829687187287
1807,276.22159737164617
1808,304.88875036195645
1809,355.11013314664797
1810,365.9773074877413
1811,377.7962430839496
1812,384.2625769753694
1813,397.46118782105896
1814,407.7089666774489
1815,412.0890078986714
1816,423.8277886156401
1817,412.323461595957
1818,409.1437500634903
1819,356.01358634591236
1820,352.4947089623246
1821,334.26565794923386
1822,312.0338353888681
1823,296.4928104784782
1824,296.4928104784782
1825,269.11497362538546
1826,261.3637393813592
1827,257.407196369892
1828,239.37717980800056
1829,242.4931199050677
1830,244.94343598162357
1831,283.55258973477646
1832,302.423209211068
1833,327.0149396179513
1834,376.4803392698679
1835,402.26159007578553
1836,424.02682306683937
1837,424.506539751132
1838,425.82685934982476
1839,451.306628694198
1840,453.7646168842242
1841,451.6081101557424
1842,381.13339061071343
1843,327.53326184235596
1844,327.53326184235596
1845,308.18292568177174
1846,258.1245530454959
1847,267.294138113949
1848,135.91015989370428
1849,161.73763923542975
1850,181.99886240353229
1851,181.99886240353229
1852,143.96262832365298
1853,156.17138306180678
1854,170.15425022434528
1855,161.73763923542975
1856,221.143832162907
1857,244.70910143694618
1858,268.9191955030455
1859,272.086938290039
1860,283.55258973477646
1861,298.4666661996008
1862,335.58156176331556
1863,349.59567966295134
1864,340.24785937175
1865,335.58156176331556
1866,299.07281541671534
1867,273.7250527592825
1868,275.0453723579752
1869,249.26412155205753
1870,237.99725728289732
1871,227.30856544017416
1872,229.94478885294862
1873,205.43762910991586
1874,204.1173095112231
1875,182.72608986525748
1876,192.9738687216474
1877,162.6120984584279
1878,161.95414655138705
1879,196.26804404146273
1880,215.6854079663058
1881,241.51288730803128
1882,248.3640438342607
1883,310.0215183870946
1884,328.02053148751077
1885,323.7031513637106
1886,239.04106315748572
1887,202.7419308937447
1888,223.29696340992126
1889,221.97664381122854
1890,227.24909063677745
1891,250.58002536613927
1892,217.00131178038754
1893,217.00131178038754
1894,222.41755679756176
1895,228.6288850388669
1896,205.7685446822012
1897,202.4743693623859
1898,260.34320377046276
1899,269.71157601449323
1900,250.7076098552225
1901,252.392072012882
1902,262.219608988376
1903,263.53992858706874
1904,263.53992858706874
1905,287.6191743357352
1906,313.17038722897837
1907,359.6255501230323
1908,359.9995634681204
1909,378.8734392732713
1910,375.579263953456
1911,371.6227209419888
1912,375.579263953456
1913,382.2908608318829
1914,377.00087110674224
1915,364.5757862934194
1916,341.73549669067995
1917,328.41800627303076
1918,333.0325011915388
1919,320.8526793652231
1920,311.13084572893365
1921,268.1118547803649
1922,253.1977783155406
1923,257.1543213270078
1924,233.8828614010427
1925,235.19876521512444
1926,222.73500482685597
1927,292.43520514653096
1928,289.6588413634291
1929,310.06194200459333
1930,330.2410404571182
1931,344.20335566682763
1932,327.96570327445113
1933,362.2023687672438
1934,361.5444168602029
1935,355.01105520452427
1936,357.2863923871913
1937,355.01105520452427
1938,353.6907356058315
1939,293.2007747362989
1940,284.3151282297985
1941,259.7947922540106
1942,265.72519098660035
1943,248.579907915565
1944,265.72519098660035
1945,249.5262141691696
1946,206.27276952331533
1947,206.27276952331533
1948,183.81090905027506
1949,183.81090905027506
1950,179.196414131767
1951,236.40450187386028
1952,223.6523871390281
1953,229.7785639939578
1954,282.01098625830724
1955,300.69895472723954
1956,304.4385869410129
1957,331.0560248767197
1958,331.0560248767197
1959,332.37634447541234
1960,323.3047906326934
1961,320.66856721991894
1962,303.11826734232017
1963,303.11826734232017
1964,288.2351943389711
1965,275.9573412869212
1966,263.4935808986528
1967,242.85834438546212
1968,227.27864390012655
1969,246.8148873969293
1970,246.8148873969293
1971,223.03270732519627
1972,208.52364766693535
1973,194.25985099568152
1974,190.30772376882533
1975,221.07173144343244
1976,245.5788911864652
1977,263.5779042868814
1978,281.60792084877284
1979,224.87054206720606
1980,224.87054206720606
1981,213.38010012581668
1982,242.64555297898286
1983,255.9630433966321
1984,208.1152062611299
1985,208.1152062611299
1986,222.09807342366844
1987,213.93989268410962
1988,201.63707189461965
1989,198.3428965748043
1990,164.70477822048957
1991,168.66132123195678
1992,170.63517695307937
1993,164.70477822048957
1994,150.3429503235016
1995,143.49179379727212
1996,144.41255159091182
1997,152.46502002086055
1998,144.41255159091182
1999,165.55850824987036
2000,180.42078202476836
2001,224.3453056926442
2002,264.33087836641903
2003,286.4258168853167
2004,283.2890775597985
2005,310.635910951416
2006,308.21672645934916
2007,324.8358170346621
2008,293.23562223026596
2009,251.33118281932053
2010,254.11120442372032
2011,223.62787898220662
2012,222.96992707516577
2013,226.26410239498108
2014,223.62787898220662
2015,197.14244773344026
2016,194.83326065542133
2017,197.46948406819578
2018,198.7853878822775
2019,208.15817591091894
2020,208.15817591091894
2021,211.45235123073428
2022,211.45235123073428
2023,214.08857464350874
2024,209.47407972500068
2025,216.7247980562832
2026,234.28277004735236
2027,183.98948214387426
2028,210.69182419033444
2029,206.0817450564374
2030,184.3846281643163
2031,184.3846281643163
2032,183.06872435023456
2033,196.90779332114772
2034,193.65991657197395
2035,196.2961399847484
2036,224.01769556699264
2037,284.1930478600001
2038,283.6583421917555
2039,311.889909074229
2040,334.80048277008666
2041,349.2348425506184
2042,346.5986191378439
2043,375.26577212815414
2044,347.74395984264777
2045,332.6826516165505
2046,307.86083417921816
2047,312.4961283261773
2048,252.00175167203366
2049,220.22307436926735
2050,202.1930578073759
2051,205.16019679243573
2052,216.77022715132338
2053,220.72235437817957
2054,216.77022715132338
2055,200.70651334969233
2056,185.12681286435676
2057,185.12681286435676
2058,254.79866099471852
2059,270.99763781214926
2060,283.46139820041776
2061,302.54859502750026
2062,299.9123716147258
2063,322.8789165094989
2064,332.0616286929327
2065,314.66133997178264
2066,321.9120583030651
2067,327.4473110152129
2068,317.0210496604528
2069,303.86449884158196
2070,303.86449884158196
2071,280.3630010029424
2072,281.6789048170241
2073,265.72519098660035
2074,248.86826226212872
2075,185.12681286435676
2076,199.39060953561062
2077,178.27565633812733
2078,182.22778356498353
2079,162.88186318901035
2080,159.587687869195
2081,178.27565633812733
2082,200.70651334969233
2083,265.72519098660035
2084,293.2007747362989
2085,333.89610200704095
2086,344.3429153146302
2087,335.77629316926595
2088,347.476398311289
2089,356.3445019181977
2090,352.74884513683793
2091,343.88074152992925
2092,328.7632148292946
2093,312.56423801186384
2094,287.27037600370915
2095,283.31383299224194
2096,234.99602183555473
2097,242.6495091829752
2098,242.6495091829752
2099,212.15573223281532
2100,212.15573223281532
2101,179.196414131767
2102,163.61671364643144
2103,179.196414131767
2104,146.45830346041535
2105,161.19740103135084
2106,179.43074867644435
2107,217.72198840643833
2108,222.5322614472863
2109,309.92801459908935
2110,326.1269914165201
2111,328.57730749307603
2112,341.2445181171548
2113,333.21260164003513
2114,333.21260164003513
2115,331.69324759014313
2116,316.77917112531884
2117,301.18634352500254
2118,358.5183132410548
2119,267.4326510453619
2120,252.9950349359709
2121,218.57571843581908
2122,184.0452435949524
2123,194.49960089299822
2124,142.22524672484383
2125,142.22524672484383
2126,160.44117062295385
2127,135.48868210897683
2128,143.54115053892554
2129,143.54115053892554
2130,142.22524672484383
2131,135.53420179924603
2132,134.21829798516433
2133,155.81296786694026
2134,155.81296786694026
2135,129.06485885458886
2136,127.74453925589613
2137,154.64265942469626
2138,197.63296473704887
2139,174.44170880809781
2140,163.75301696537466
2141,163.75301696537466
2142,138.0235688493833
2143,113.76167209335763
2144,113.76167209335763
2145,113.76167209335763
2146,113.76167209335763
2147,89.53077879880723
2148,108.22641938120991
2149,108.22641938120991
2150,120.23543082262584
2151,103.51364596134574
2152,104.8339655600385
2153,106.14986937412021
2154,106.14986937412021
2155,102.19774214726402
2156,107.07504295237088
2157,146.9297673087128
2158,180.00796498172082
2159,197.8287428593888
2160,223.8344574238625
2161,225.1503612379442
2162,221.19823401108803
2163,221.19823401108803
2164,231.8869258538112
2165,188.9141634410503
2166,137.14032518563963
2167,137.14032518563963
2168,99.38845418412329
2169,129.0878567556909
2170,115.40210438786033
2171,115.40210438786033
2172,122.7966209107682
2173,123.45457281780905
2174,122.7966209107682
2175,122.7966209107682
2176,123.45457281780905
2177,101.36230990524587
2178,100.04640609116414
2179,102.68262950393861
2180,137.65447890105514
2181,164.80227784147337
2182,163.48195824278065
2183,191.10947386749152
2184,192.42537768157325
2185,193.74569728026597
2186,213.82101311214993
2187,228.08039399879274
2188,203.39499903301177
2189,178.22547159832712
2190,158.8718791088836
2191,135.0182554882807
2192,158.8718791088836
2193,104.95471035774631
2194,129.0878567556909
2195,157.92695294287674
2196,120.3144643483747
2197,124.92895926688276
2198,120.3144643483747
2199,128.36693277832342
2200,153.97040993140953
2201,157.92695294287674
2202,167.95327709394803
2203,167.95327709394803
2204,139.8635876845362
2205,138.54768387045448
2206,138.54768387045448
2207,166.6373732798663
2208,132.32347578979062
2209,132.32347578979062
2210,166.6373732798663
2211,162.02287836135824
2212,120.3144643483747
2213,112.26199591842598
2214,151.8483402340506
2215,135.6701626450709
2216,119.51271424970851
2217,142.9208809763534
2218,139.49770802283507
2219,126.50424488670394
2220,153.25235389905532
2221,153.25235389905532
2222,141.24334245763941
2223,140.2915812025245
2224,148.34404963247323
2225,148.34404963247323
2226,167.0396902148759
2227,165.7161142873238
2228,172.8017245108388
2229,172.8017245108388
2230,198.6292038525643
2231,198.6292038525643
2232,207.73514560863168
2233,244.42955201582856
2234,244.42955201582856
2235,219.74415705004762
2236,235.06117977179812
2237,212.34964052713974
2238,166.32796578157064
2239,186.6201924111484
2240,190.57673542261557
2241,174.38043421151934
2242,172.8017245108388
2243,168.84518149937162
2244,173.45967641787968
2245,148.8079605199085
2246,148.8079605199085
2247,154.7383592524983
2248,164.74925608089006
2249,173.45967641787968
2250,146.68589082254957
2251,174.38043421151934
2252,195.52639087047788
2253,195.52639087047788
2254,227.28426894479315
2255,221.3538702122034
2256,244.06540945686177
2257,221.3538702122034
2258,221.3538702122034
2259,254.01195412732926
2260,236.01294102691307
2261,236.01294102691307
2262,193.40432117311894
2263,191.43046545199635
2264,146.9073455278682
2265,170.28450879303782
2266,155.61776586485777
2267,153.97040993140953
2268,181.96206811508722
2269,181.96206811508722
2270,153.97040993140953
2271,157.92695294287674
2272,177.34757319657916
2273,157.92695294287674
2274,153.97040993140953
2275,153.97040993140953
2276,188.36451141849926
2277,188.36451141849926
2278,233.2873212706943
2279,238.70356628786854
2280,264.531045629594
2281,264.22981144367157
2282,298.0847914779057
2283,279.80951192900716
2284,262.90949184497885
2285,205.30333520048697
2286,207.76132339051324
2287,177.67581957577607
2288,177.67581957577607
2289,151.8483402340506
2290,151.8483402340506
2291,151.8483402340506
2292,153.16865983274332
2293,150.53243641996886
2294,153.97040993140953
2295,165.97942137282544
2296,165.97942137282544
2297,158.5849048499176
2298,158.5849048499176
2299,184.41238419164307
2300,196.41697984844797
2301,174.8088494047885
2302,189.94763690379082
2303,191.26354071787253
2304,267.1672690423685
2305,236.06734287509408
2306,222.94563057978476
2307,217.30793085729186
2308,193.899764130647
2309,189.68483101719198
2310,185.7282880057248
2311,209.84855456431072
2312,184.0210752225852
2313,167.71639506594988
2314,167.71639506594988
2315,163.75985205448268
2316,163.75985205448268
2317,174.96269761262138
2318,147.6791740864868
2319,163.75985205448268
2320,143.7226310750196
2321,159.02581783625084
2322,159.02581783625084
2323,171.9098201054152
2324,171.9098201054152
2325,153.97040993140953
2326,213.3558036304357
2327,231.45284795658603
2328,260.4307044265015
2329,303.3572383034546
2330,262.90949184497885
2331,265.5457152577533
2332,266.86603485644605
2333,227.99662270001505
2334,227.99662270001505
2335,213.30712914635492
2336,191.06763447251882
2337,167.71639506594988
2338,141.60056137766065
2339,144.23678479043514
2340,128.88108649373893
2341,128.88108649373893
2342,152.28925322038384
2343,180.37894262979566
2344,176.42681540293947
2345,175.76886349589861
2346,169.69025078707247
2347,184.0210752225852
2348,221.05140012244942
2349,264.4886541451704
2350,276.09868450405804
2351,281.1717634315048
2352,281.63393721620577
2353,323.82781930838877
2354,346.48000290225866
2355,357.6234436918344
2356,330.72532352303415
2357,345.27305875624074
2358,310.4454691206662
2359,300.2439188000841
2360,262.6162051312495
2361,219.65866779282118
2362,185.1281929519545
2363,166.43255236955181
2364,184.47024104491362
2365,166.43255236955181
2366,166.43255236955181
2367,170.38467959640798
2368,170.38467959640798
2369,171.70499919510073
2370,171.70499919510073
2371,192.0103529396592
2372,212.64558945284986
2373,257.3305120381117
2374,289.4876184705772
2375,302.15016603442297
2376,340.09811155167563
2377,337.92406192360215
2378,319.8658212954112
2379,307.02804756205467
2380,305.7077279633619
2381,300.245126287366
2382,276.5016217905787
2383,276.5016217905787
2384,257.6310023142872
2385,263.56581683148795
2386,263.56581683148795
2387,151.82534233294854
2388,173.15720632812568
2389,177.11374933959289
2390,179.79957676964267
2391,179.79957676964267
2392,169.64982913898692
2393,161.18454366599065
2394,172.51830757639596
2395,212.53814004050537
2396,215.17436345327985
2397,239.7067382093747
2398,261.0309300910815
2399,282.84251077055126
2400,300.36180718667475
2401,292.21088301458167
2402,278.2529835894833
2403,278.2529835894833
2404,284.9645804679102
2405,266.0939609916187
2406,260.6777159744444
2407,267.4142805903114
2408,252.50623984952222
2409,253.82655944821494
2410,223.15013149069586
2411,205.15111839027966
2412,203.83521457619793
2413,183.16897460153203
2414,151.33965297834686
2415,152.6599725770396
2416,132.82991973216275
2417,152.6599725770396
2418,152.6599725770396
2419,202.5148949775052
2420,225.93015309509565
2421,252.11109382908018
2422,284.544466710028
2423,287.8386420298433
2424,274.275888625187
2425,302.75271849466765
2426,287.18069012280245
2427,285.8603705241097
2428,264.11568948588507
2429,249.232616482536
2430,255.16743099973678
2431,247.91671266845427
2432,219.19800426383966
2433,231.6617646521081
2434,203.83521457619793
2435,199.5477559924454
2436,199.5477559924454
2437,202.18397940521984
2438,196.91153257967093
2439,176.9076602966569
2440,172.9511172851897
2441,151.83616408770644
2442,136.1584323766367
2443,162.93767297347713
2444,184.8932290853605
2445,214.74960608130863
2446,214.74960608130863
2447,233.38601913593658
2448,271.69038598091123
2449,274.74672315156783
2450,257.3464344304178
2451,280.2570081262755
2452,235.35987485705917
2453,230.96670652085595
2454,186.5029422475163
2455,180.93668607389333
2456,147.35797248814157
2457,147.35797248814157
2458,123.0960757321159
2459,101.98112253463262
2460,101.98112253463262
2461,95.68988668970988
2462,96.41486636100962
2463,96.41486636100962
2464,90.87961364886189
2465,90.78158242312773
2466,95.68988668970988
2467,98.51747244021324
2468,147.35797248814157
2469,172.42946869709206
2470,183.709212805611
2471,239.27007018011034
2472,254.66386332922735
2473,255.98418292792007
2474,262.695779806347
2475,254.66386332922735
2476,221.533862966293
2477,220.21795915221125
2478,160.87879398899292
2479,174.87978477364794
2480,174.87978477364794
2481,154.39178002173026
2482,157.0280034345047
2483,152.74442408828202
2484,137.5598696233885
2485,120.6642653239712
2486,135.5860139022659
2487,131.6294708907987
2488,110.48351423184015
2489,120.6642653239712
2490,101.33889690082714
2491,133.772269781775
2492,158.03416653780067
2493,167.5215464768046
2494,205.83032910639022
2495,221.2241222555072
2496,244.5265856429476
2497,243.20626604425485
2498,251.8369069006406
2499,235.15379761430614
2500,214.48755763964022
2501,243.00747886867754
2502,169.9374255222376
2503,158.4469835808482
2504,137.30102692188967
2505,182.89478767309245
2506,167.80247598551992
2507,164.24107899449479
2508,164.24107899449479
2509,143.09512233553622
2510,116.04977040546314
2511,116.41391296442993
2512,116.41391296442993
2513,130.67770963568378
2514,158.8917336185656
2515,173.89038074724056
2516,247.84981302720917
2517,267.16472994170704
2518,283.39912600522416
2519,320.3030183722665
2520,333.39047087724117
2521,318.107836068839
2522,320.8673057204097
2523,324.8194329472659
2524,320.8673057204097
2525,294.1860963493034
2526,209.13821226371107
2527,199.6198288632319
2528,179.82077947983032
2529,203.5719560900881
2530,179.82077947983032
2531,182.4570028926048
2532,200.67292679071483
2533,196.72079956385863
2534,199.3570229766331
2535,182.64291022882338
2536,181.32700641474165
2537,181.32700641474165
2538,178.6907830019672
2539,206.08917180788907
2540,230.974760680621
2541,246.50811347754055
2542,251.10205644321948
2543,297.9559040264053
2544,265.3056203477636
2545,188.56616646339515
2546,188.56616646339515
2547,192.52270947486235
2548,193.1806613819032
2549,187.76441636472896
2550,159.36774137448788
2551,140.6721007920852
2552,188.56616646339515
2553,147.14585952135337
2554,147.14585952135337
2555,110.87495132391182
2556,110.87495132391182
2557,126.97988818380924
2558,126.97988818380924
2559,151.2417849398349
2560,155.1983279513021
2561,175.47267823438528
2562,122.88396276532774
2563,159.80840708519915
2564,174.6709281357191
2565,165.34365979734687
2566,162.70743638457242
2567,162.70743638457242
2568,155.97528755331643
2569,169.8705258809925
2570,174.48502079950055
2571,219.38215406871686
2572,219.01144617026253
2573,229.05589394345037
2574,217.95438505767964
2575,205.65156426818967
2576,217.01633164007023
2577,173.34264511332003
2578,180.06191410521728
2579,161.9440214328414
2580,156.3777652592184
2581,157.69808485791114
2582,139.69907175749495
2583,155.27877224283054
2584,174.47468146235497
2585,148.3921964705148
2586,148.3921964705148
2587,167.74253263109898
2588,183.1053223187407
2589,188.6715784923637
2590,220.73093802822342
2591,272.23588555522565
2592,268.64022877386594
2593,239.92684724774784
2594,247.19836480748143
2595,238.61094343366614
2596,224.82686344670495
2597,216.79936275419635
2598,224.82686344670495
2599,192.3127549639927
2600,160.77934064823341
2601,140.22430813205682
2602,118.79441291114554
2603,90.2760610328426
2604,95.81131374499031
2605,95.81131374499031
2606,119.77940115294192
2607,119.77940115294192
2608,63.96886500682446
2609,82.66450558922712
2610,82.66450558922712
2611,92.91228444561706
2612,92.91228444561706
2613,62.65296119274274
2614,65.28918460551719
2615,78.34712546542696
2616,79.66744506411969
2617,76.37326974430437
2618,52.9343838853126
2619,51.55145230697201
2620,51.55145230697201
2621,51.55145230697201
2622,60.993312555706666
2623,60.993312555706666
2624,60.993312555706666
2625,54.209183793736116
2626,57.60139033928559
2627,54.209183793736116
2628,55.525087607817824
2629,56.84540720651057
2630,98.38459372051204
2631,75.95373670894705
2632,95.74837030773759
2633,98.4826249462462
2634,106.0678770421258
2635,122.99420047388999
